month,commodity_group,usdprice,spi_1,spi_3,spi_6,spi_12,spi_24,energy_index,food_index,spi_drought_1,spi_flood_1,spi_drought_3,spi_flood_3,spi_drought_6,spi_flood_6,spi_drought_12,spi_flood_12,spi_drought_24,spi_flood_24,selected_scale
2019-01-01,Maize,0.24755,-0.7109181205697103,0.0617470665516648,-0.2136527151465503,0.4727768497272064,0.4152003462657874,76.20477086944,86.96569315911,-0.7109181205697103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2019-02-01,Maize,0.2618,-0.052727250478267,-0.4504484750414765,-0.1831064454250255,0.3794113291048326,0.3454312628807673,80.08603918756,87.44564925642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2019-03-01,Maize,0.2637,-0.2932919197498031,-0.4334042716698887,-0.1702210650697098,0.2881579264496554,0.3049998482043229,82.22320089448,86.19542139779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2019-04-01,Maize,0.2699,-0.3595560377046959,-0.4639469958034004,-0.3870424666600094,-0.3872925760689139,0.3614354357764839,86.42673201639,85.96681748106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2019-05-01,Maize,0.2883,0.3933933960996651,-0.2083672113826968,-0.3166845903503018,-0.3330718755587049,0.3519497964956447,85.17577272239,84.99140552088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2019-07-01,Maize,0.3457,0.4250115396959207,0.7257994518924241,0.123752115719888,-0.0731119157578161,0.59518994114765,77.03842163234,86.85765171259,0.0,0.0,0.0,0.7257994518924241,0.0,0.0,0.0,0.0,0.0,0.59518994114765,24
2019-08-01,Maize,0.37915,-0.1571600562052397,0.8212808755411399,0.0615381779252368,-0.12401541428381,0.3718989405903538,71.59163373571,84.69030376453,0.0,0.0,0.0,0.8212808755411399,0.0,0.0,0.0,0.0,0.0,0.0,24
2019-09-01,Maize,0.38780000000000003,0.5374601771823281,0.3288232133870563,0.3218638087568719,0.0772524745335023,0.3379043504753374,75.5647419957,84.21031883363,0.0,0.5374601771823281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2019-10-01,Maize,0.37670000000000003,1.5689989062651806,1.3139492528215306,1.425842827049005,0.8314320917572122,0.8003919431133047,72.67367319761,86.30144325931,0.0,1.5689989062651806,0.0,1.3139492528215306,0.0,1.425842827049005,0.0,0.8314320917572122,0.0,0.8003919431133047,24
2019-11-01,Maize,0.35665,1.792185400824348,1.9227422807622407,1.6150747030479191,1.1584694438808356,1.0495739071735857,76.6176460807,89.90604829952,0.0,1.792185400824348,0.0,1.9227422807622407,0.0,1.6150747030479191,0.0,1.1584694438808356,0.0,1.0495739071735857,24
2019-12-01,Maize,0.30685,1.280164454207226,1.9293836381307927,1.503686753716836,1.2804593260205783,1.1457605799251225,79.07866333164,92.16671071364,0.0,1.280164454207226,0.0,1.9293836381307927,0.0,1.503686753716836,0.0,1.2804593260205783,0.0,1.1457605799251225,24
2020-01-01,Maize,0.3467,0.3814477966895046,1.721263030314241,1.6333915590154042,1.3351014226141644,1.2634770145937164,76.05782805784,93.87050823628,0.0,0.0,0.0,1.721263030314241,0.0,1.6333915590154042,0.0,1.3351014226141644,0.0,1.2634770145937164,24
2020-02-01,Maize,0.35685,-0.1018947081901154,0.7613327622797132,1.8938876738681671,1.344288649461508,1.2147435656809489,66.30874082927,90.51275431347,0.0,0.0,0.0,0.7613327622797132,0.0,1.8938876738681671,0.0,1.344288649461508,0.0,1.2147435656809489,24
2020-03-01,Maize,0.3418,0.6670324096484767,0.5896387148702762,1.7273906181524263,1.4923680270360025,1.2856365710574964,42.6472477596,88.03062978073,0.0,0.6670324096484767,0.0,0.5896387148702762,0.0,1.7273906181524263,0.0,1.4923680270360025,0.0,1.2856365710574964,24
2020-04-01,Maize,0.3653,0.9358833062111506,1.0245978336550186,1.522303016694753,1.814740246374935,1.261225496883476,31.63231012178,85.62447867714,0.0,0.9358833062111506,0.0,1.0245978336550186,0.0,1.522303016694753,0.0,1.814740246374935,0.0,1.261225496883476,24
2020-05-01,Maize,0.3436,-0.0220356526053467,0.8457955406637814,0.9231720123087004,1.7446983851374709,1.244806097803938,39.24687580089,85.43117587786,0.0,0.0,0.0,0.8457955406637814,0.0,0.9231720123087004,0.0,1.7446983851374709,0.0,1.244806097803938,24
2020-06-01,Maize,0.33380000000000004,0.0530630028822988,0.6192409695488893,0.7804944480256366,1.5733434167759308,1.147160019025683,48.5231595002,88.31757642,0.0,0.0,0.0,0.6192409695488893,0.0,0.7804944480256366,0.0,1.5733434167759308,0.0,1.147160019025683,24
2020-07-01,Maize,0.35,0.8290092119255923,0.1357997880780643,0.7979577256534884,1.6294230947049142,1.2942344728174058,51.6497454882,89.20199805726,0.0,0.8290092119255923,0.0,0.0,0.0,0.7979577256534884,0.0,1.6294230947049142,0.0,1.2942344728174058,24
2020-08-01,Maize,0.3649,0.822310142477964,0.7479386951297912,0.9490552602106456,1.7687248928238812,1.3814100173820916,54.30174528329,91.16760818154,0.0,0.822310142477964,0.0,0.7479386951297912,0.0,0.9490552602106456,0.0,1.7687248928238812,0.0,1.3814100173820916,24
2020-09-01,Maize,0.35619999999999996,0.5475369063865766,0.967600531542216,0.91426796160028,1.6777232012120624,1.4597272804804513,51.16881771972,95.15748562971,0.0,0.5475369063865766,0.0,0.967600531542216,0.0,0.91426796160028,0.0,1.6777232012120624,0.0,1.4597272804804513,24
2020-10-01,Maize,0.3471,-0.292470287957725,0.3433779219482371,0.2375799040394701,1.162814499790917,1.3742869265873423,51.62079340516,98.80439155409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162814499790917,0.0,1.3742869265873423,24
2020-11-01,Maize,0.3273,-0.52587780810423,-0.1399695566692639,0.1830703095624227,0.6940592039833474,1.2491382316401831,55.30181595459,103.99943529101,-0.52587780810423,0.0,0.0,0.0,0.0,0.0,0.0,0.6940592039833474,0.0,1.2491382316401831,24
2020-12-01,Maize,0.2981,-0.2578456335649945,-0.5553834983791827,0.1787256038781339,0.6288962524802606,1.272408793848111,63.74668437007,107.34149661,0.0,0.0,-0.5553834983791827,0.0,0.0,0.0,0.0,0.6288962524802606,0.0,1.272408793848111,24
2021-01-01,Maize,0.2848,-0.3894691681978984,-0.7437969552046155,0.0664889331050616,0.6104287679258289,1.370190778237331,69.882566118,115.02362546594,0.0,0.0,-0.7437969552046155,0.0,0.0,0.0,0.0,0.6104287679258289,0.0,1.370190778237331,24
2021-02-01,Maize,0.32770000000000005,-0.0948303661920408,-0.4057969180228066,-0.2735306543791082,0.6082517145858453,1.3813201535622237,80.38194347312,116.63489889977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6082517145858453,0.0,1.3813201535622237,24
2021-03-01,Maize,0.33030000000000004,-0.9016326449636104,-0.8443331949009387,-0.9485617165240784,0.2616271508888877,1.2910231574348532,80.76523673477,115.31038389882,-0.9016326449636104,0.0,-0.8443331949009387,0.0,-0.9485617165240784,0.0,0.0,0.0,0.0,1.2910231574348532,24
2021-04-01,Maize,0.3422,0.2752475481790604,-0.189556703999781,-0.4697205979139195,-0.0884524184634668,1.462255779861988,80.80171766567,119.84035418804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462255779861988,24
2021-05-01,Maize,0.31435,0.6027555625771086,0.1445167258239375,0.0520005938413576,0.1456502312575814,1.5663339619833958,86.28486080925,127.64371550365,0.0,0.6027555625771086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5663339619833958,24
2021-06-01,Maize,0.41479999999999995,-0.7528809144219428,0.3054872636554915,-0.0937314466766853,0.0460292649594986,1.331244888561294,93.91895277955,123.37953651006,-0.7528809144219428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.331244888561294,24
2021-07-01,Maize,0.4545,0.3685782280083426,0.4390361358627711,0.155466077950447,0.0813703135934277,1.400323491247292,98.28941653097,122.27763244512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.400323491247292,24
2021-08-01,Maize,0.5004,-0.1278796342887269,-0.1530974003374106,0.1377925169445978,-0.1025031564115175,1.397443744521605,96.32359893158,122.91518550125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397443744521605,24
2021-09-01,Maize,0.513,0.174195444993434,0.1779232282262095,0.449347923112679,-0.155186515589974,1.301699959171296,107.17858644213,120.31244238343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301699959171296,24
2021-10-01,Maize,0.5138,0.025364244269128,-0.0524923005834563,0.1763472348599455,-0.1681874081005363,0.7328071175836903,123.36989210288,121.92993316929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7328071175836903,24
2021-11-01,Maize,0.5047,-0.5058350272908639,-0.0978396586054424,-0.1606708610028613,-0.1736261877358523,0.3564744928131366,115.00870344115,122.94504059973,-0.5058350272908639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2021-12-01,Maize,0.5041,-0.3007782285729957,-0.1949626014453961,-0.0642137526805041,-0.1582963205323808,0.3197470999284448,112.37295836686,122.89728875666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2022-01-01,Maize,0.4769,0.6445767822114504,-0.3257439908716051,-0.1209578974489474,-0.0655136295983428,0.3913477174502229,121.30988558842,128.69332724907,0.0,0.6445767822114504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2022-02-01,Maize,0.5055,-0.1450945099200596,0.0146459222194044,-0.1259572260636355,-0.0852106362383188,0.3781488540482331,133.31424055374,136.56691115617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2022-03-01,Maize,0.5343,-0.4065152069784457,-0.2780364755066213,-0.4442124892164836,-0.0045059289085596,0.1827644782831837,166.73239302763,151.99866272781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2022-04-01,Maize,0.5438000000000001,-0.3677577650617827,-0.6126503934759436,-0.6538707677233618,-0.2189822357767712,-0.2866764215057208,153.18659162076,152.87887214793,0.0,0.0,-0.6126503934759436,0.0,-0.6538707677233618,0.0,0.0,0.0,0.0,0.0,24
2022-05-01,Maize,0.5600999999999999,-1.2888758215156093,-1.2820827865511282,-1.1757723440003047,-0.7778994406399439,-0.5509418109493599,163.63299774551,153.06571374224,-1.2888758215156093,0.0,-1.2820827865511282,0.0,-1.1757723440003047,0.0,-0.7778994406399439,0.0,-0.5509418109493599,0.0,24
2022-06-01,Maize,0.5793,0.2900687689058833,-0.8755323367320299,-0.9556442348418378,-0.5914759466354139,-0.506134405002822,173.48221112801,145.41712931693,0.0,0.0,-0.8755323367320299,0.0,-0.9556442348418378,0.0,-0.5914759466354139,0.0,-0.506134405002822,0.0,24
